customer_id,first_name,last_name,email,phone,city,state,country,date_of_birth,registration_date,loyalty_level
C0005131,Tiffany,Pitts,nromero@example.org,0971628347,Mumbai,Telangana,India,1962-12-08,2021-08-07,Bronze
C0005132,Melissa,Riggs,chelseanelson@example.com,2608860160,Hyderabad,Karnataka,India,1975-09-25,2025-12-02,Silver
C0005133,Kelli,Townsend,yjohnson@example.net,2098114900,Mumbai,Gujarat,India,1967-08-09,2022-01-23,Silver
C0005134,Linda,Wilson,csimon@example.com,8182831031,Coimbatore,Maharashtra,India,1999-07-10,2022-03-08,Silver
C0005135,Alexander,Sutton,malikolson@example.org,3157707330,Ahmedabad,Karnataka,India,1999-02-05,2025-09-20,Platinum
C0005136,Crystal,Taylor,wrightdaniel@example.org,1630984086,Hyderabad,Rajasthan,India,2004-03-28,2023-08-23,Bronze
C0005137,Richard,Campbell,anna85@example.com,4407885861,Coimbatore,Tamil Nadu,India,1969-09-11,2026-05-12,Bronze
C0005138,Eric,Harris,ronaldclark@example.org,9940123616,Hyderabad,Delhi,India,1976-07-17,2023-09-05,Bronze
C0005139,Tamara,Hayes,macktiffany@example.net,1565312341,Kolkata,Tamil Nadu,India,1984-08-27,2021-08-11,Bronze
C0005140,Lori,Scott,david69@example.net,0771232127,Coimbatore,Tamil Nadu,India,1971-01-12,2023-11-16,Bronze
C0005141,Megan,Wagner,stacywebb@example.org,7015590053,Delhi,Rajasthan,India,1977-01-21,2021-10-29,Silver
C0005142,Jessica,Grant,qgonzales@example.org,8096492716,Delhi,Telangana,India,1990-01-15,2026-06-10,Bronze
C0005143,David,Wolf,elliottcrystal@example.net,4923067946,Mumbai,Gujarat,India,1965-12-05,2024-11-16,Gold
C0005144,Timothy,Jones,preston61@example.org,9262891837,Mumbai,Gujarat,India,1974-04-21,2024-10-14,Silver
C0005145,Joshua,Anderson,elizabeth52@example.net,2416166387,Mumbai,Karnataka,India,1985-12-28,2022-04-14,Bronze
C0005146,Timothy,Adams,tylerjoseph@example.org,2673344168,Coimbatore,Tamil Nadu,India,2005-02-19,2022-10-16,Gold
C0005147,Ralph,Mitchell,zoe27@example.net,1320313310,Bengaluru,Telangana,India,1978-05-21,2023-07-13,Silver
C0005148,Kayla,Davis,salinasmaureen@example.net,1691733988,Coimbatore,Telangana,India,1983-05-30,2022-01-04,Gold
C0005149,Craig,Arnold,eric77@example.com,8253077601,Bengaluru,Gujarat,India,1998-01-17,2023-11-15,Silver
C0005150,Jesse,Miller,brooke06@example.org,6793236705,Bengaluru,Rajasthan,India,1962-11-06,2024-05-30,Bronze
C0005151,Danny,Callahan,christopher34@example.net,7282551469,Kolkata,Maharashtra,India,1984-04-20,2023-08-01,Gold
C0005152,Tammy,Sharp,mnolan@example.org,7253397190,Delhi,West Bengal,India,1975-04-13,2023-03-03,Bronze
C0005153,Melissa,Ramirez,dawn00@example.com,3008638649,Kolkata,Tamil Nadu,India,1995-05-25,2022-10-11,Gold
C0005154,Joseph,Brewer,porterkayla@example.com,9189442069,Kolkata,Tamil Nadu,India,1986-05-29,2022-08-23,Bronze
C0005155,Carolyn,Lane,watsonnicholas@example.net,1472678904,Pune,West Bengal,India,1962-08-09,2025-04-13,Bronze
C0005156,Katie,Hoffman,william19@example.net,3317180351,Mumbai,Telangana,India,1978-12-31,2024-11-29,Silver
C0005157,Meredith,Mullen,jeffreychambers@example.net,6037310251,Coimbatore,West Bengal,India,1983-03-18,2023-03-24,Silver
C0005158,Thomas,Herman,whitekatherine@example.org,8555459504,Hyderabad,Maharashtra,India,1964-07-27,2025-09-27,Silver
C0005159,Loretta,Hill,amandaowens@example.org,7832198009,Delhi,Gujarat,India,1996-02-13,2022-01-09,Gold
C0005160,John,Tate,thomasrusso@example.org,9033225304,Kolkata,Rajasthan,India,1963-01-12,2026-01-29,Bronze
C0005161,Rachel,Short,elizabeth58@example.net,3086064277,Bengaluru,Tamil Nadu,India,1980-06-25,2025-09-19,Bronze
C0005162,Ian,Roberts,whitetravis@example.org,9572865590,Hyderabad,Tamil Nadu,India,1992-05-09,2022-07-14,Bronze
C0005163,Pamela,Harmon,hwagner@example.org,8917286455,Kolkata,Delhi,India,1965-12-09,2023-12-24,Silver
C0005164,Erica,Holt,johncarrillo@example.org,1710730555,Pune,Delhi,India,2001-03-02,2026-05-02,Gold
C0005165,Christopher,Garcia,fnelson@example.net,9742458882,Jaipur,Maharashtra,India,2006-10-11,2025-09-28,Gold
C0005166,Jeffrey,Gonzalez,gregorygregory@example.org,2039087672,Ahmedabad,Tamil Nadu,India,2001-05-20,2022-06-14,Silver
C0005167,Mandy,Morrow,derrickbrown@example.com,4586247574,Jaipur,Tamil Nadu,India,1969-03-19,2025-02-07,Gold
C0005168,Vincent,Lopez,xday@example.net,4346820725,Jaipur,Rajasthan,India,1975-12-10,2023-09-10,Silver
C0005169,Kristen,Day,michael86@example.org,4274998613,Jaipur,Telangana,India,1996-07-30,2026-04-30,Silver
C0005170,Hannah,Johnson,nelsonsarah@example.org,7363242036,Bengaluru,Gujarat,India,1979-07-10,2025-12-23,Platinum
C0005171,Dylan,Jones,vbrewer@example.com,2857773813,Coimbatore,Tamil Nadu,India,1981-01-25,2023-02-09,Silver
C0005172,Trevor,Ortiz,samantha71@example.net,2844382785,Bengaluru,Delhi,India,1977-05-13,2022-02-28,Silver
C0005173,Robin,Hill,tylervazquez@example.net,0149820225,Delhi,Delhi,India,2008-06-15,2024-05-08,Silver
C0005174,Rick,Garcia,chris63@example.com,5543941705,Mumbai,Maharashtra,India,1975-09-24,2021-09-14,Gold
C0005175,Christopher,Shaffer,etran@example.org,3209317388,Pune,Maharashtra,India,1971-03-29,2025-10-13,Silver
C0005176,William,Cunningham,cassandraperez@example.org,3191026542,Pune,Delhi,India,1995-04-15,2025-03-14,Bronze
C0005177,Dale,Cooley,timothy95@example.org,8426400887,Pune,Tamil Nadu,India,1982-01-01,2023-02-18,Silver
C0005178,Sandra,Harrison,lisabrooks@example.org,3803106213,Delhi,Delhi,India,2004-12-21,2025-01-30,Silver
C0005179,Peter,Martin,perryelizabeth@example.com,1363527764,Mumbai,Rajasthan,India,2002-01-23,2023-03-30,Gold
C0005180,Ashley,Day,conraddavid@example.net,5335736105,Hyderabad,Delhi,India,1979-03-24,2021-12-15,Bronze
C0005181,Nicholas,Parker,michaeljohnson@example.com,8585129906,Pune,Tamil Nadu,India,1967-08-14,2024-05-26,Silver
C0005182,Mallory,Obrien,courtneymills@example.com,9562598349,Mumbai,Gujarat,India,1990-01-04,2025-01-27,Silver
C0005183,Jason,Thompson,susanwilliams@example.com,3766507834,Hyderabad,Karnataka,India,1975-01-29,2025-12-28,Silver
C0005184,Julie,Barajas,julie83@example.org,7125845431,Delhi,Maharashtra,India,1974-03-14,2022-01-24,Bronze
C0005185,David,Bruce,williamgrimes@example.net,8843832132,Pune,Telangana,India,2000-09-30,2022-02-20,Gold
C0005186,Maria,Schultz,scox@example.com,2884781589,,Maharashtra,India,2002-10-29,2023-09-10,Bronze
C0005187,Eric,Davis,robertsims@example.net,1359129231,Ahmedabad,Delhi,India,1981-02-23,2025-01-10,Gold
C0005188,Samuel,Munoz,norman17@example.net,8232738827,Ahmedabad,Tamil Nadu,India,1967-04-03,2023-08-24,Bronze
C0005189,Annette,Alvarado,margaretmccoy@example.com,0675614904,Delhi,Rajasthan,India,1981-05-25,2024-09-04,Bronze
C0005190,Elizabeth,Wilson,christinecollins@example.org,4006217488,Bengaluru,West Bengal,India,2003-02-21,2024-11-03,Gold
C0005191,Anthony,Macdonald,danielmargaret@example.com,5016385731,Kolkata,Tamil Nadu,India,1981-10-01,2025-06-19,Bronze
C0005192,Hannah,Arnold,gabriella50@example.net,3783852635,Delhi,Gujarat,India,1991-02-11,2024-06-18,Silver
C0005193,Amy,Kirby,kristinrhodes@example.com,0901913468,Coimbatore,Rajasthan,India,1989-09-19,2022-05-02,Gold
C0005194,Michael,Hill,kimberlybrown@example.com,6151819331,Coimbatore,Rajasthan,India,1978-07-29,2025-06-16,Bronze
C0005195,Joshua,Murphy,arellanojason@example.com,8128861498,Delhi,Tamil Nadu,India,1982-03-28,2026-04-01,Platinum
C0005196,Caroline,Rogers,michael49@example.net,7388025444,Ahmedabad,Rajasthan,India,2003-11-03,2022-04-28,Bronze
C0005197,Rachel,Webb,wmathews@example.com,6779420490,Kolkata,West Bengal,India,1986-10-06,2026-06-11,Bronze
C0005198,Kelly,Roberts,lori05@example.com,5519717182,Hyderabad,Telangana,India,2007-02-19,2021-09-22,Bronze
C0005199,Benjamin,Patel,rojasmichael@example.org,7870226854,Chennai,Tamil Nadu,India,1993-08-20,2022-08-31,Gold
C0005200,Jeremy,Adams,milespatrick@example.org,8198924077,Delhi,Karnataka,India,2007-05-12,2023-05-11,Silver
C0005201,Angela,Myers,michelleparker@example.net,4967160890,Delhi,Telangana,India,1971-09-04,2024-02-13,Gold
C0005202,Donna,Thomas,camposkathy@example.net,5090230750,Kolkata,Maharashtra,India,1989-08-22,2026-03-17,Bronze
C0005203,Kelly,Patterson,,5336598964,Jaipur,Tamil Nadu,India,1981-11-09,2026-05-13,Bronze
C0005204,Brent,Jones,nmorrow@example.com,5470408063,Pune,Rajasthan,India,1972-12-06,2023-08-11,Silver
C0005205,Amanda,Aguirre,rhamilton@example.com,1299944507,Delhi,West Bengal,India,1961-09-22,2022-09-13,Bronze
C0005206,Jill,Oliver,catherine76@example.org,1430028306,Mumbai,Rajasthan,India,1972-10-27,2023-07-20,Silver
C0005207,William,Rodriguez,imurray@example.com,0882414136,Delhi,Tamil Nadu,India,1992-03-27,2021-10-18,Bronze
C0005208,Dominique,Cox,ronald37@example.net,8167474276,Mumbai,Telangana,India,1967-03-22,2024-01-30,Bronze
C0005209,Krystal,Dawson,elizabethberger@example.com,6580868216,Jaipur,Maharashtra,India,1972-05-20,2024-10-30,Gold
C0005210,Maria,Hernandez,christina54@example.org,9748087700,Hyderabad,West Bengal,India,2007-03-10,2025-10-25,Bronze
C0005211,Joshua,Oneal,lisa17@example.net,9687729188,Jaipur,Tamil Nadu,India,1991-08-18,2024-10-27,Platinum
C0005212,Nicolas,Hernandez,gthomas@example.com,0932234926,Bengaluru,Rajasthan,India,1971-05-19,2022-11-25,Silver
C0005213,Jonathan,Davis,douglaspeterson@example.org,5628408876,Delhi,Gujarat,India,2002-10-24,2024-01-24,Bronze
C0005214,Rodney,Carlson,ashley30@example.org,9858871381,Mumbai,West Bengal,India,1981-06-11,2023-12-04,Bronze
C0005215,Robin,Holt,jamespatterson@example.com,8153413016,Ahmedabad,Rajasthan,India,1964-08-29,2025-07-12,Bronze
C0005216,Teresa,Perez,charlesmills@example.org,5156238707,Hyderabad,Maharashtra,India,1991-02-08,2026-05-22,Bronze
C0005217,Eric,Martin,haley94@example.com,8650188505,Chennai,Maharashtra,India,1986-06-12,2023-01-02,Silver
C0005218,Michael,Harris,reginawarner@example.org,9375141058,Kolkata,Rajasthan,India,1979-10-01,2023-01-10,Gold
C0005219,Brandi,Saunders,john89@example.org,5623193992,Kolkata,Gujarat,India,1965-03-18,2023-10-20,Bronze
C0005220,Christopher,Watts,andrew84@example.net,1495129422,Bengaluru,Karnataka,India,2008-03-05,2022-07-02,Bronze
C0005221,Beth,Shaw,mirandascott@example.com,8265509348,Ahmedabad,Gujarat,India,1969-04-16,2025-11-12,Bronze
C0005222,Larry,Fuller,barronmichelle@example.org,2974401216,Kolkata,Rajasthan,India,1962-10-10,2025-03-29,Gold
C0005223,Matthew,Herrera,sandra69@example.net,2218134105,Chennai,Tamil Nadu,India,1997-09-01,2026-01-18,Gold
C0005224,Christian,Robinson,xlopez@example.net,5276106508,Mumbai,Gujarat,India,1965-06-09,2021-07-28,Bronze
C0005225,Anna,Graves,robinmann@example.net,7299923353,Coimbatore,Maharashtra,India,1996-12-17,2025-01-26,Bronze
C0005226,Christopher,Williams,franciscoskinner@example.com,4836843716,Ahmedabad,Tamil Nadu,India,2006-02-19,2022-03-08,Silver
C0005227,David,King,danny55@example.org,7575251565,Ahmedabad,Rajasthan,India,1971-10-28,2022-11-16,Bronze
C0005228,Gary,Chambers,smithjeffrey@example.com,3339122246,Hyderabad,Karnataka,India,1998-08-02,2022-07-23,Silver
C0005229,Lori,Smith,fgarcia@example.net,7079536870,Kolkata,Telangana,India,2001-06-28,2025-09-09,Gold
C0005230,Steven,Munoz,xharrison@example.org,6753952745,Mumbai,Maharashtra,India,1976-02-03,2024-06-16,Bronze
C0005231,James,White,annflores@example.org,6370395483,Kolkata,Delhi,India,1971-12-01,2023-04-20,Bronze
C0005232,Lisa,West,bentoneugene@example.org,7293941462,Delhi,Maharashtra,India,1972-12-05,2026-04-03,Bronze
C0005233,Patricia,Fleming,sydneysmith@example.com,3817781703,Ahmedabad,Tamil Nadu,India,1966-11-04,2025-10-28,Silver
C0005234,Danielle,Gould,eweaver@example.net,7132562928,Jaipur,Maharashtra,India,2006-07-29,2025-09-05,Silver
C0005235,Caleb,Snow,msmith@example.net,9258391807,Bengaluru,Gujarat,India,2002-06-25,2026-05-02,Silver
C0005236,Paula,Holland,qmiller@example.net,6606124056,Chennai,West Bengal,India,1963-05-02,2023-09-21,Silver
C0005237,Thomas,Moore,jamesmichael@example.net,3960979525,Pune,West Bengal,India,1982-10-14,2022-12-14,Bronze
C0005238,Julie,Bryant,david25@example.net,0710972841,Kolkata,Gujarat,India,1971-07-22,2025-11-01,Gold
C0005239,Melanie,Morgan,kevinhicks@example.org,6075719686,Bengaluru,West Bengal,India,1992-02-08,2021-11-08,Bronze
C0005240,Joshua,Hall,hooverjason@example.org,6765817994,Mumbai,Delhi,India,1983-02-15,2023-10-03,Bronze
C0005241,Maurice,Mitchell,xbush@example.org,3141124788,Delhi,Gujarat,India,1986-01-28,2026-01-09,Bronze
C0005242,Paul,Alexander,timjones@example.com,1151840635,Mumbai,Rajasthan,India,1999-06-18,2025-02-20,Silver
C0005243,Jessica,Kim,ndixon@example.com,5557059339,Jaipur,Tamil Nadu,India,1974-05-16,2025-02-07,Gold
C0005244,Stanley,Johnson,ryandunn@example.org,0368346916,Chennai,West Bengal,India,2007-07-30,2021-11-02,Bronze
C0005245,Angela,Vega,deborahstrickland@example.net,7145273261,Mumbai,Karnataka,India,1966-11-26,2022-10-08,Silver
C0005246,John,Gonzalez,traceynguyen@example.org,0624336533,Hyderabad,Karnataka,India,2007-05-17,2022-11-23,Silver
C0005247,Carla,Morales,emma46@example.org,3936216958,Coimbatore,Tamil Nadu,India,1977-01-16,2026-05-23,Bronze
C0005248,Kathryn,Li,danielleblair@example.net,6452400573,Coimbatore,Delhi,India,2006-06-28,2025-08-22,Silver
C0005249,Ashley,Anderson,mcneilcindy@example.org,2709823807,Delhi,Telangana,India,1999-04-28,2023-11-03,Gold
C0005250,Jennifer,Schultz,ycarey@example.com,6018867826,Delhi,Telangana,India,1961-10-13,2024-08-01,Bronze
C0005251,Sara,Wheeler,michaelriley@example.net,9711477668,Delhi,Telangana,India,2007-02-27,2023-01-18,Silver
C0005252,Troy,Dickson,jennamiller@example.com,3874751625,Mumbai,Karnataka,India,1971-07-06,2026-06-30,Silver
C0005253,Kathleen,Clark,collinsmelvin@example.org,4719604176,Jaipur,Telangana,India,1984-03-23,2022-02-11,Bronze
C0005254,Shane,Mccall,butlerkaren@example.net,6855084410,Ahmedabad,West Bengal,India,1972-12-11,2022-11-25,Gold
C0005255,Linda,Mueller,christophersimmons@example.com,8786465815,Mumbai,Tamil Nadu,India,1999-10-09,2023-12-24,Gold
C0005256,Christina,Gibson,patrick25@example.com,0759835257,Mumbai,Rajasthan,India,1989-01-03,2025-02-16,Silver
C0005257,Emily,Jackson,zachary14@example.org,8669341742,Bengaluru,Karnataka,India,2000-12-19,2022-12-27,Bronze
C0005258,Michael,Garcia,dthornton@example.net,2915814745,Hyderabad,Tamil Nadu,India,1979-01-10,2023-12-21,Bronze
C0005259,Ernest,Cole,harriskristen@example.org,0100716313,Ahmedabad,Tamil Nadu,India,1985-04-03,2025-02-04,Gold
C0005260,Stephen,Terrell,jonessharon@example.org,0428703966,Hyderabad,Telangana,India,1988-09-06,2025-01-17,Silver
C0005261,Douglas,Watson,noah29@example.com,1539728061,Hyderabad,Maharashtra,India,1987-09-29,2026-04-26,Gold
C0005262,Roberto,Wilson,amandaestrada@example.net,2940628982,Pune,Telangana,India,1971-10-27,2024-09-18,Gold
C0005263,Jennifer,Schmitt,catherine46@example.org,9753537495,Coimbatore,Tamil Nadu,India,2005-12-06,2024-06-15,Silver
C0005264,Ryan,Hunt,tracy07@example.net,1763366181,Chennai,West Bengal,India,2001-07-22,2024-01-23,Bronze
C0005265,Timothy,Kelley,whiterobin@example.net,5300198363,Chennai,Gujarat,India,1963-10-20,2024-06-06,Bronze
C0005266,William,Evans,kathryn60@example.net,1794938232,Hyderabad,Maharashtra,India,1985-05-24,2024-07-05,Gold
C0005267,Michael,Webb,tcooper@example.net,0197881109,Pune,Rajasthan,India,2006-10-27,2024-02-28,Gold
C0005268,James,Jimenez,nhardin@example.com,2821747793,Ahmedabad,Maharashtra,India,1990-11-11,2022-04-21,Silver
C0005269,Daniel,Porter,twilson@example.net,6671571871,Bengaluru,Maharashtra,India,1969-10-18,2025-04-23,Bronze
C0005270,Amanda,Mcbride,toddkelley@example.com,5961902279,Jaipur,Tamil Nadu,India,1993-09-08,2024-02-16,Bronze
C0005271,Abigail,Schmidt,stephensmichael@example.org,3621379693,Kolkata,Telangana,India,1994-02-18,2023-03-30,Bronze
C0005272,Lisa,Jarvis,laura36@example.net,4794403336,Ahmedabad,Tamil Nadu,India,1987-09-30,2022-06-03,Gold
C0005273,Holly,Mcmillan,,2331907297,Kolkata,Tamil Nadu,India,1978-07-13,2023-07-25,Silver
C0005274,Stephanie,Small,amy37@example.org,1018019622,Kolkata,Tamil Nadu,India,1967-05-11,2026-06-29,Silver
C0005275,Matthew,Warner,daniel67@example.com,7495134985,Coimbatore,Maharashtra,India,1992-10-03,2023-06-09,Gold
C0005276,Dennis,Ellis,jshelton@example.org,6886219461,Jaipur,West Bengal,India,1984-10-25,2021-08-20,Gold
C0005277,Deborah,Thornton,michaelellis@example.net,9677456589,Coimbatore,West Bengal,India,1978-06-26,2023-04-21,Bronze
C0005278,Michael,Harris,andrea79@example.net,2336997174,Ahmedabad,Telangana,India,1976-09-06,2024-06-04,Gold
C0005279,Travis,Miller,ahernandez@example.com,6462205615,Mumbai,Karnataka,India,2006-10-27,2021-11-08,Silver
C0005280,Darlene,Walker,kimberly30@example.net,9311026431,Pune,Delhi,India,2008-03-26,2026-02-01,Bronze
C0005281,Kristi,Love,rachael22@example.org,1840025207,Kolkata,West Bengal,India,1991-02-18,2023-11-12,Bronze
C0005282,Yolanda,Nichols,gordonjessica@example.com,5637997388,Pune,Tamil Nadu,India,1999-02-04,2024-06-21,Bronze
C0005283,Nancy,Gilbert,ibailey@example.com,1890247232,Mumbai,Tamil Nadu,India,1992-03-07,2025-05-12,Bronze
C0005284,Roberto,Andrews,bridgethowell@example.org,8213255170,Hyderabad,Gujarat,India,2000-10-22,2023-05-29,Gold
C0005285,Carl,Price,carrie37@example.net,8507900894,Hyderabad,Delhi,India,1974-02-01,2022-10-12,Bronze
C0005286,Sheila,Riggs,mhuang@example.net,0210251858,Hyderabad,Tamil Nadu,India,2002-07-22,2022-05-29,Gold
C0005287,Andrea,Diaz,suzanne78@example.com,7217982507,Ahmedabad,Delhi,India,1962-03-23,2026-02-03,Silver
C0005288,Christian,Roth,cynthiaclark@example.org,3357465365,Ahmedabad,Gujarat,India,1978-04-11,2026-05-29,Bronze
C0005289,Benjamin,Williams,william47@example.org,8893059975,Mumbai,Gujarat,India,2004-04-14,2022-02-11,Bronze
C0005290,David,Schroeder,lcarson@example.net,0254200315,Chennai,Maharashtra,India,1963-12-02,2022-04-17,Gold
C0005291,Kathleen,Sanders,qle@example.net,3184803282,Bengaluru,Delhi,India,1994-08-14,2025-09-04,Bronze
C0005292,Theresa,Miller,roberta84@example.net,5168310846,Pune,Gujarat,India,2004-05-05,2023-02-09,Gold
C0005293,James,Collins,rebecca54@example.org,3545422726,Kolkata,Karnataka,India,1971-04-02,2026-01-11,Silver
C0005294,Kyle,Arnold,samanthagomez@example.net,1017711467,Pune,Tamil Nadu,India,1993-07-30,2023-03-03,Silver
C0005295,Victor,Dodson,spencerthomas@example.net,3595084936,Chennai,Gujarat,India,2003-02-19,2025-01-04,Bronze
C0005296,Benjamin,Villegas,tina96@example.com,2234629791,Pune,Maharashtra,India,1974-09-05,2021-10-11,Bronze
C0005297,Carrie,Jones,ccurry@example.net,0093916178,,Telangana,India,1989-12-14,2023-09-08,Bronze
C0005298,Brittney,Torres,pattersonjacob@example.org,2904214080,Bengaluru,Telangana,India,1996-07-17,2023-04-28,Silver
C0005299,Alicia,Li,ronaldmoore@example.net,3274807304,Coimbatore,Delhi,India,1982-06-11,2025-06-15,Bronze
C0005300,Michael,Baker,marcrocha@example.com,5401503539,Coimbatore,Maharashtra,India,1996-12-03,2023-12-05,Silver
C0005301,David,Aguilar,stacy37@example.net,7451598657,Pune,Tamil Nadu,India,2001-07-18,2026-05-09,Bronze
C0005302,Amber,Crane,phillipsrodney@example.org,2866516166,Pune,Rajasthan,India,1974-08-28,2022-01-26,Silver
C0005303,Heather,Young,lopezjoshua@example.org,0236899189,Jaipur,Maharashtra,India,1985-08-19,2025-04-11,Bronze
C0005304,Brittany,Delgado,msmith@example.net,0991521595,Chennai,Tamil Nadu,India,1964-01-30,2026-07-16,Silver
C0005305,Mallory,Thomas,michael32@example.net,2864414183,Ahmedabad,Gujarat,India,1990-10-29,2026-06-11,Bronze
C0005306,Matthew,Sutton,daniel43@example.com,6438093274,Coimbatore,Tamil Nadu,India,1998-08-21,2023-04-16,Silver
C0005307,Kelly,Gould,katherinedaniels@example.org,4098956258,Coimbatore,Rajasthan,India,1981-12-17,2024-06-02,Silver
C0005308,Margaret,Nguyen,olivermike@example.net,8853444859,Hyderabad,West Bengal,India,1970-03-11,2025-08-09,Bronze
C0005309,Samantha,Hill,veronica16@example.net,0841114407,Ahmedabad,Delhi,India,1973-05-09,2022-10-31,Bronze
C0005310,Michael,Russo,brianna30@example.org,3752994558,Mumbai,Karnataka,India,1977-03-16,2022-10-18,Silver
C0005311,Kayla,Barton,jodiellis@example.org,7519993695,Delhi,West Bengal,India,1990-05-14,2023-04-27,Bronze
C0005312,Leslie,Gutierrez,lori61@example.com,0901022848,Chennai,Delhi,India,1963-03-14,2025-08-26,Bronze
C0005313,Joshua,Nichols,dcaldwell@example.com,0324717356,Hyderabad,Maharashtra,India,1963-10-27,2025-12-16,Bronze
C0005314,Megan,Griffith,dustinrogers@example.org,7092577347,Mumbai,West Bengal,India,1967-09-05,2024-12-09,Gold
C0005315,David,Coffey,pmartin@example.com,8335280987,Hyderabad,West Bengal,India,1991-06-16,2023-10-11,Silver
C0005316,Carolyn, Booker ,cruzgregory@example.com,1242203921,Delhi,Maharashtra,India,1967-07-02,2024-03-07,Bronze
C0005317,Walter,Christensen,keydavid@example.com,5276309650,Bengaluru,Telangana,India,1968-10-26,2022-04-12,Gold
C0005318,Ryan,Bell,mcbridecrystal@example.net,8229414061,Delhi,Gujarat,India,1979-12-31,2022-11-05,Gold
